Timestamp,Elec_Consump,Humidity,Light_Lux,Temperature
04/01/2022 12:30,11.1875,69.32334137,12907.16,4.76853323
04/01/2022 12:45,11.07749939,69.5687561,9336.43,5.079817772
04/01/2022 13:00,10.71999931,69.58499908,5312.19,5.115372181
04/01/2022 13:15,10.99249935,70.48229218,4531.98,5.281506062
04/01/2022 13:30,11.06499958,69.69727325,4044.94,5.391047001
04/01/2022 13:45,10.71000004,69.97106934,3851.29,5.430071354
04/01/2022 14:00,10.06499958,71.46385193,3424.56,5.272231579
04/01/2022 14:15,10.23750019,73.01840973,3074.62,5.119816303
04/01/2022 14:30,10.54249954,73.26235962,2658.81,4.949356079
04/01/2022 14:45,9.844999313,74.26953888,2229.32,4.850459576
04/01/2022 15:00,9.197500229,74.49571991,1591.42,4.657372475
04/01/2022 15:15,8.642499924,74.18943787,1021.79,4.549067497
04/01/2022 15:30,8.57749939,75.33583069,407.39,4.296680927
04/01/2022 15:45,8.539999962,76.07700348,2.98,4.108182907
04/01/2022 16:00,8.399999619,77.25047302,0,3.849615097
04/01/2022 16:15,8.317500114,77.42011261,0,3.877798319
04/01/2022 16:30,8.340000153,77.65380096,0,3.628894091
04/01/2022 16:45,8.797499657,78.2437439,0,3.439924002
04/01/2022 17:00,8.929999352,78.77437592,0,3.10802722
04/01/2022 17:15,8.682499886,79.51468658,0,3.029954433
04/01/2022 17:30,8.537499428,80.05892181,0,2.921620369
04/01/2022 17:45,8.56499958,80.41995239,0,2.81517148
04/01/2022 18:00,7.069999695,80.46225739,0,2.747139692
04/01/2022 18:15,6.082499981,80.61207581,0,2.634482384
04/01/2022 18:30,6.204999924,80.63850403,0,2.514224291
04/01/2022 18:45,6.190000057,80.25858307,0,2.45673275
04/01/2022 19:00,5.574999809,80.05818176,0,2.571582794
04/01/2022 19:15,5.902499676,80.28761292,0,2.5883255
04/01/2022 19:30,6.46999979,80.59832764,0,2.504910469
04/01/2022 19:45,6.744999886,81.36692047,0,2.379430294
04/01/2022 20:00,6.295000076,82.20671844,0,2.27305007
04/01/2022 20:15,6.162499905,83.09857941,0,2.291415215
04/01/2022 20:30,6.089999676,83.05151367,0,2.362643242
04/01/2022 20:45,5.922499657,82.80345917,0,2.361000299
04/01/2022 21:00,6.065000057,83.27558899,0,2.266520262
04/01/2022 21:15,5.982500076,83.28913116,0,2.210110664
04/01/2022 21:30,6.059999943,83.06877899,0,2.141391039
04/01/2022 21:45,6.112499714,82.61462402,0,2.22365737
04/01/2022 22:00,6.067499638,82.48183441,0,2.10972476
04/01/2022 22:15,6.109999657,82.68217468,0,2.144563437
04/01/2022 22:30,6.052499771,82.86371613,0,2.007378578
04/01/2022 22:45,6.085000038,83.3549118,0,1.769926429
04/01/2022 23:00,6.089999676,83.92001343,0,1.865982771
04/01/2022 23:15,6.069999695,83.30211639,0,1.984248281
04/01/2022 23:30,6.037499905,82.71224213,0,2.138941288
04/01/2022 23:45,6.139999866,82.43180084,0,2.114962578
05/01/2022 00:00,5.96999979,81.77898407,0,2.228991032
05/01/2022 00:15,6.052499771,80.8911438,0,2.238008976
05/01/2022 00:30,5.917500019,81.11425781,0,1.966947436
05/01/2022 00:45,6.045000076,81.61244202,0,1.791211367
05/01/2022 01:00,6.007499695,82.26099396,0,1.828081369
05/01/2022 01:15,6.004999638,82.46688843,0,1.882586241
05/01/2022 01:30,5.962500095,82.28236389,0,1.829366207
05/01/2022 01:45,6.074999809,82.33559418,0,1.714339137
05/01/2022 02:00,5.977499962,82.35529327,0,1.70790422
05/01/2022 02:15,6.074999809,82.55527496,0,1.592208743
05/01/2022 02:30,5.947499752,82.6211319,0,1.494677186
05/01/2022 02:45,5.994999886,82.04402161,0,1.644450307
05/01/2022 03:00,6.065000057,82.06569672,0,1.57547605
05/01/2022 03:15,6.222499847,81.67602539,0,1.686465979
05/01/2022 03:30,6.144999981,81.48651886,0,1.719476938
05/01/2022 03:45,5.909999847,81.26686096,0,1.653909564
05/01/2022 04:00,6.147500038,81.25718689,0,1.580734253
05/01/2022 04:15,6.177499771,80.79291534,0,1.673915744
05/01/2022 04:30,6.15749979,80.84827423,0,1.677931547
05/01/2022 04:45,5.90749979,81.08358765,0,1.878102779
05/01/2022 05:00,6.129999638,80.17871857,0,2.131821156
05/01/2022 05:15,6.045000076,79.22704315,0,2.234115124
05/01/2022 05:30,6.134999752,78.2955246,0,2.470322132
05/01/2022 05:45,5.989999771,78.44306946,0,2.430539608
05/01/2022 06:00,6.174999714,78.24360657,0,2.426840544
05/01/2022 06:15,6.214999676,78.29716492,0,2.519440651
05/01/2022 06:30,6.329999924,78.11505127,0,2.521876812
05/01/2022 06:45,6.15749979,78.43778229,0,2.360092878
05/01/2022 07:00,7.179999828,78.32564545,0,2.477073669
05/01/2022 07:15,7.179999828,77.82761383,0,2.563611031
05/01/2022 07:30,7.717499733,77.21333313,0,2.616388321
05/01/2022 07:45,7.717499733,77.00454712,0,2.651238918
05/01/2022 08:00,8.630000114,77.60043335,0,2.466902018
05/01/2022 08:15,8.630000114,78.21131897,0,2.406460285
05/01/2022 08:30,8.807499886,78.03361511,0,2.649778366
05/01/2022 08:45,8.587499619,77.21359253,1003.72,2.9153409
05/01/2022 09:00,8.587499619,76.75415039,936.53,3.140327692
05/01/2022 09:15,8.87749958,76.1287384,3269.89,3.274109364
05/01/2022 09:30,9.277500153,77.58039093,4081.68,2.764764309
05/01/2022 09:45,9.352499962,78.95191956,5988.81,2.713918686
05/01/2022 10:00,9.352499962,79.16320038,4224.23,2.892993927
05/01/2022 10:15,9.522500038,77.91597748,5556.54,3.309409618
05/01/2022 10:30,9.522500038,77.07054901,9902.92,3.67989254
05/01/2022 10:45,9.609999657,75.44190979,49202.52,4.29436636
05/01/2022 11:00,9.609999657,75.37983704,10118.07,4.149418831
05/01/2022 11:15,9.694999695,74.9313736,21830.17,4.552565098
05/01/2022 11:30,9.87749958,74.24477386,35033.92,4.588982582
05/01/2022 11:45,9.87749958,74.20168304,28700.45,5.045418739
05/01/2022 12:00,9.832499504,72.69625854,24241.72,5.323998928
05/01/2022 12:15,9.832499504,72.65322876,17291.73,5.486608028
05/01/2022 12:30,9.992499352,72.01585388,7185.63,5.463319302
